numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
8877;13;1;10;8;11;17;18;26;29;20;34;43;0;40;36;59;53;57;51;54;64;65;66;73;72;0;No;No;No
8878;6;13;1;8;12;28;27;29;24;22;44;45;0;40;36;57;49;50;59;47;63;74;67;69;64;0;No;No;No
8879;15;14;9;3;1;25;27;19;20;16;31;36;0;40;34;48;51;46;55;49;68;63;73;66;64;0;No;No;No
8880;8;4;2;6;5;28;29;21;22;19;31;34;0;35;40;55;49;50;47;48;75;74;63;71;69;0;No;No;No
8881;8;4;1;2;11;28;29;20;26;22;45;44;0;31;40;51;53;59;46;56;74;65;69;72;61;0;No;No;No
8882;3;6;2;4;13;20;22;26;28;21;44;42;0;40;37;54;47;58;52;56;64;73;69;70;62;0;No;No;No
8883;9;7;1;6;8;21;17;29;16;20;35;44;0;38;41;49;48;53;56;52;65;62;74;68;63;0;No;No;No
8884;9;14;6;5;1;17;18;26;27;29;43;33;0;35;44;53;46;50;55;57;66;74;64;72;61;0;No;No;No
8885;4;3;10;14;7;27;26;25;19;16;40;38;0;35;42;58;54;55;51;46;68;69;74;62;61;0;No;No;No
8886;6;2;5;15;14;24;29;17;25;20;31;44;0;35;34;51;46;52;47;49;64;63;74;72;67;0;No;No;No
8887;11;7;13;5;10;18;22;27;24;28;36;38;0;32;33;56;51;58;57;53;70;64;75;65;68;0;No;No;No
8888;14;13;9;4;5;27;29;26;16;18;43;44;0;45;34;51;55;49;48;52;69;66;61;64;68;0;No;No;No
8889;11;9;8;5;13;22;25;21;18;28;36;42;0;35;39;51;59;48;50;47;65;70;62;66;63;0;No;No;No
8890;8;4;6;1;3;30;25;21;23;19;35;32;0;36;34;51;49;59;57;60;66;64;65;67;69;0;No;No;No
8891;12;15;10;5;1;20;30;23;22;17;43;37;0;34;39;51;55;56;47;49;65;70;73;68;72;0;No;No;No
8892;9;11;4;5;15;27;24;22;23;30;33;34;0;37;40;60;59;56;58;46;74;61;63;68;67;0;No;No;No
8893;2;5;14;6;1;29;20;26;27;18;33;41;0;39;37;57;46;53;50;55;66;65;61;67;71;0;No;No;No
8894;11;4;1;15;9;27;22;24;21;26;32;43;0;44;36;53;57;47;56;58;72;63;75;65;73;0;No;No;No
8895;10;14;13;9;2;16;20;28;19;23;38;32;0;41;36;52;49;47;60;48;61;68;62;66;70;0;No;No;No
8896;3;5;9;8;15;28;18;30;23;24;45;42;0;44;37;52;49;60;57;55;71;74;73;64;68;0;No;No;No
8897;10;5;4;9;6;27;28;24;20;29;44;41;0;42;37;49;52;50;47;48;72;69;74;66;63;0;No;No;No
8898;15;3;12;4;1;24;16;21;25;22;38;40;0;31;35;49;55;56;50;47;68;74;70;64;71;0;No;No;No
8899;5;14;1;8;15;23;28;30;19;17;33;31;0;36;35;54;51;52;49;56;73;63;65;72;74;0;No;No;No
8900;14;5;11;9;4;24;18;29;19;22;38;31;0;36;42;57;58;48;47;55;62;70;69;71;66;0;No;No;No
8901;1;12;8;7;11;23;25;20;17;29;38;39;0;34;44;49;56;54;46;51;67;65;69;73;70;0;No;No;No
8902;1;6;9;4;11;28;16;26;27;20;42;44;0;43;41;58;57;55;56;53;63;64;70;62;71;0;No;No;No
8903;5;11;10;2;1;18;26;23;28;27;34;36;0;40;39;55;58;56;60;57;75;68;72;66;61;0;No;No;No
8904;10;3;2;4;14;27;29;17;16;26;43;31;0;34;36;53;46;56;55;47;61;75;63;64;69;0;No;No;No
8905;7;10;11;3;1;22;26;19;20;18;31;40;0;37;34;58;59;50;48;47;62;73;66;72;65;0;No;No;No
8906;6;10;12;14;8;20;22;29;26;18;33;35;0;42;31;52;57;50;59;54;69;62;75;66;64;0;No;No;No
8907;9;14;8;10;7;23;28;26;16;27;41;37;0;39;43;47;52;59;54;50;62;73;65;69;61;0;No;No;No
8908;1;15;12;4;6;18;24;23;26;21;34;39;0;31;43;58;48;50;55;57;61;73;70;65;63;0;No;No;No
8909;1;11;3;6;2;24;22;21;17;16;32;31;0;41;33;56;51;46;55;52;69;65;66;67;71;0;No;No;No
8910;2;4;11;10;12;24;19;16;20;17;38;35;0;39;32;48;60;50;57;55;64;63;67;75;69;0;No;No;No
8911;8;14;7;2;12;28;29;24;19;27;34;38;0;36;45;56;58;55;51;46;65;73;66;71;69;0;No;No;No
8912;8;10;5;13;1;22;25;18;26;16;33;40;0;43;37;55;52;57;47;60;68;65;67;61;74;0;No;No;No
8913;1;3;11;10;12;24;18;25;19;17;40;42;0;34;35;51;47;52;46;58;61;70;71;74;64;0;No;No;No
8914;4;9;13;8;7;19;24;21;26;16;40;35;0;42;34;52;51;57;58;48;65;64;61;66;70;0;No;No;No
8915;1;14;2;5;4;27;22;29;26;19;32;39;0;43;41;50;55;59;58;49;68;64;67;63;69;0;No;No;No
8916;7;14;1;11;6;18;29;28;20;27;45;37;0;38;35;60;58;48;56;57;72;71;73;67;66;0;No;No;No
8917;2;4;10;3;14;19;28;18;24;26;34;42;0;36;33;58;46;53;47;60;67;70;73;63;72;0;No;No;No
8918;3;9;1;14;7;23;20;18;17;28;33;43;0;37;35;53;48;58;49;59;70;74;63;72;62;0;No;No;No
8919;6;7;9;10;15;18;20;24;26;16;35;41;0;32;31;48;49;46;52;50;65;62;66;68;72;0;No;No;No
8920;2;11;12;9;13;17;19;28;25;29;34;40;0;38;32;55;60;47;48;49;61;66;74;68;70;0;No;No;No
8921;14;3;8;2;7;16;30;17;18;22;31;43;0;34;40;59;49;51;55;48;69;67;68;61;65;0;No;No;No
8922;2;13;7;6;8;28;23;26;25;24;42;45;0;34;32;59;46;58;50;51;70;64;73;62;75;0;No;No;No
8923;14;1;5;9;3;17;16;27;25;26;44;31;0;35;38;53;52;46;50;47;71;69;74;70;65;0;No;No;No
8924;6;2;3;9;8;20;16;24;29;18;35;43;0;33;38;47;52;49;55;48;62;71;65;64;66;0;No;No;No
8925;11;8;15;3;1;24;25;23;19;26;43;35;0;39;34;48;47;51;60;54;65;74;66;70;63;0;No;No;No
8926;11;6;10;3;13;19;20;26;23;29;33;31;0;42;37;55;49;48;46;58;62;67;65;71;66;0;No;No;No
8927;8;15;9;11;12;17;27;18;29;24;33;38;0;35;40;59;49;57;53;58;63;62;71;74;67;0;No;No;No
8928;9;1;2;8;14;18;28;22;27;19;34;35;0;43;32;59;57;55;58;50;71;75;62;64;73;0;No;No;No
8929;1;11;10;12;4;25;16;20;24;26;32;45;0;34;43;52;51;60;50;59;75;65;61;74;71;0;No;No;No
8930;12;3;7;9;11;29;28;22;20;23;38;39;0;41;40;48;51;58;59;49;63;61;64;74;75;0;No;No;No
8931;7;5;11;4;13;27;18;28;30;21;36;44;0;38;31;56;55;59;53;46;67;66;69;63;72;0;No;No;No
8932;15;7;11;10;2;24;18;26;25;27;37;31;0;32;39;52;56;51;47;54;66;69;75;72;73;0;No;No;No
8933;15;10;5;11;7;28;24;25;30;26;35;34;0;31;42;52;49;57;54;51;67;72;70;62;63;0;No;No;No
8934;4;1;2;7;6;21;26;25;29;28;35;44;0;40;38;49;50;55;46;48;71;67;65;68;72;0;No;No;No
8935;10;6;8;13;12;21;16;20;25;24;40;35;0;31;39;60;51;59;57;58;64;65;67;61;66;0;No;No;No
8936;10;14;8;15;3;29;16;25;21;19;33;31;0;34;37;49;54;59;56;47;67;72;66;70;62;0;No;No;No
8937;6;9;14;4;13;20;22;29;30;23;43;44;0;34;32;51;47;52;48;54;74;69;73;72;67;0;No;No;No
8938;13;2;6;8;3;26;17;29;28;22;44;39;0;34;38;58;53;54;47;55;74;67;70;62;61;0;No;No;No
8939;13;9;3;4;14;25;30;26;17;18;39;36;0;32;33;46;55;50;56;54;73;68;70;72;71;0;No;No;No
8940;13;3;14;7;4;18;27;21;24;25;38;41;0;39;42;49;53;46;50;56;64;72;68;69;70;0;No;No;No
8941;14;2;3;6;9;22;23;17;25;29;38;45;0;32;36;51;56;59;48;52;69;67;63;68;64;0;No;No;No
8942;7;10;13;1;2;29;28;24;22;16;42;40;0;41;32;55;46;54;51;47;72;64;71;67;73;0;No;No;No
8943;5;14;15;1;7;29;22;18;30;17;42;36;0;45;41;50;53;58;52;49;72;61;64;75;66;0;No;No;No
8944;13;6;11;2;5;19;20;27;30;24;35;42;0;39;33;58;53;54;55;52;74;72;61;62;68;0;No;No;No
8945;1;3;11;15;14;16;25;27;29;18;31;41;0;33;43;47;46;51;55;56;70;67;62;73;61;0;No;No;No
8946;14;4;13;5;12;18;26;28;21;22;34;41;0;44;36;58;59;55;49;53;73;70;67;61;66;0;No;No;No
8947;10;12;5;9;4;19;26;23;22;25;36;44;0;35;41;57;53;55;49;50;65;61;62;72;67;0;No;No;No
8948;13;2;6;7;14;28;27;26;22;29;40;33;0;38;43;52;55;47;59;46;65;63;62;67;64;0;No;No;No
8949;7;10;8;3;12;16;17;29;25;23;35;39;0;31;41;50;54;46;58;59;73;71;72;70;66;0;No;No;No
8950;13;9;10;2;3;24;17;28;26;21;44;42;0;37;31;47;60;55;51;59;67;66;71;68;61;0;No;No;No
8951;13;5;9;14;1;18;20;24;30;27;36;44;0;37;43;57;52;54;46;51;72;63;65;62;66;0;No;No;No
8952;5;4;11;9;3;20;29;16;19;18;41;43;0;40;38;46;48;59;57;52;74;71;70;67;72;0;No;No;No
8953;2;11;7;12;10;19;28;21;27;25;39;37;0;32;35;58;57;56;59;52;73;70;71;64;67;0;No;No;No
8954;15;13;1;5;10;26;30;21;20;27;31;32;0;36;38;47;59;54;57;46;69;73;62;74;65;0;No;No;No
8955;11;13;8;10;4;21;30;29;24;27;37;38;0;36;33;57;50;54;48;52;75;74;71;70;64;0;No;No;No
8956;2;10;7;12;5;19;28;30;21;18;42;43;0;33;39;49;56;46;51;54;61;63;75;65;73;0;No;No;No
8957;15;2;10;4;12;20;24;21;26;18;31;40;0;34;37;49;48;46;50;47;64;73;61;75;68;0;No;No;No
8958;8;11;7;12;3;29;16;22;17;26;35;41;0;36;42;47;52;46;48;58;73;69;72;67;75;0;No;No;No
8959;5;4;9;12;1;25;22;24;29;26;33;34;0;31;44;57;49;60;56;55;63;72;73;67;64;0;No;No;No
8960;12;11;13;6;14;23;29;24;26;25;39;37;0;42;43;51;59;52;46;49;67;66;70;68;72;0;No;No;No
8961;5;13;9;4;10;16;20;22;25;23;32;37;0;34;36;56;60;48;54;59;70;65;71;72;68;0;No;No;No
8962;6;15;3;11;9;26;22;16;25;28;36;34;0;45;39;51;52;54;59;48;69;72;64;61;62;0;No;No;No
8963;9;14;2;8;6;22;23;24;25;16;36;40;0;45;31;48;59;57;47;54;75;70;68;69;64;0;No;No;No
8964;8;2;5;7;9;24;19;16;27;21;39;35;0;33;34;59;48;55;54;51;72;66;63;67;69;0;No;No;No
8965;4;10;13;12;7;29;22;16;27;24;39;34;0;38;41;58;56;51;60;52;67;75;66;63;70;0;No;No;No
8966;6;2;10;13;14;29;25;26;19;18;43;35;0;38;34;50;52;54;55;49;75;72;74;63;65;0;No;No;No
8967;7;11;5;3;9;22;19;28;24;21;40;35;0;33;36;46;53;52;54;49;70;65;75;62;71;0;No;No;No
8968;14;6;12;9;2;18;29;20;17;22;36;45;0;44;37;50;48;53;55;56;74;66;65;68;64;0;No;No;No
8969;7;5;9;10;14;26;24;25;23;18;40;33;0;37;31;53;57;48;58;55;71;65;67;74;61;0;No;No;No
8970;13;8;6;5;9;19;21;16;25;30;42;40;0;32;36;49;58;53;47;59;71;73;66;67;75;0;No;No;No
8971;14;7;2;6;4;19;22;21;25;23;44;31;0;40;37;46;50;47;52;60;73;66;70;74;75;0;No;No;No
8972;10;12;3;1;2;25;26;23;20;27;38;33;0;42;44;47;55;51;59;57;62;65;66;64;70;0;No;No;No
8973;10;5;9;8;4;20;19;29;21;22;32;41;0;38;36;52;59;58;50;55;70;69;66;73;68;0;No;No;No
8974;2;6;9;14;10;24;22;30;21;23;41;31;0;32;33;47;51;58;56;46;72;70;61;66;75;0;No;No;No
8975;9;7;5;6;11;28;18;21;17;30;34;35;0;43;38;53;57;60;58;49;61;62;66;75;74;0;No;No;No
8976;2;13;7;11;9;29;25;19;23;17;31;39;0;34;33;55;57;52;58;54;73;64;71;74;72;0;No;No;No
8977;8;10;7;4;11;23;24;20;19;22;31;32;0;34;39;53;56;52;51;59;66;67;70;73;63;0;No;No;No
8978;4;2;10;14;11;23;16;22;17;26;39;36;0;41;43;48;57;51;52;56;72;69;73;61;64;0;No;No;No
8979;15;5;12;9;2;27;24;22;28;30;32;43;0;38;33;48;51;57;55;52;64;69;61;70;74;0;No;No;No
8980;7;15;10;12;3;28;25;21;26;20;31;33;0;32;38;49;51;54;56;52;72;73;71;74;63;0;No;No;No
8981;2;8;14;12;5;20;29;25;24;27;32;44;0;38;37;53;49;48;47;59;72;71;67;66;62;0;No;No;No
8982;4;11;14;10;13;24;29;30;23;22;34;37;0;35;41;59;50;57;58;49;72;74;67;62;73;0;No;No;No
8983;4;7;9;1;10;17;28;27;21;22;36;40;0;35;44;59;52;54;47;56;69;73;72;65;61;0;No;No;No
8984;14;11;1;2;4;16;23;18;19;20;31;44;0;32;39;59;47;60;52;48;61;73;74;63;65;0;No;No;No
8985;13;11;7;9;3;25;26;19;24;29;41;44;0;32;35;59;55;53;56;51;63;73;74;64;62;0;No;No;No
8986;15;6;7;5;9;26;28;20;19;29;35;33;0;37;34;48;55;54;47;49;74;70;67;69;73;0;No;No;No
8987;14;10;6;8;11;19;29;28;21;22;37;31;0;42;41;50;60;46;53;51;69;63;70;72;65;0;No;No;No
8988;9;12;8;15;13;28;26;23;25;19;43;34;0;31;42;49;55;51;46;53;68;64;73;65;74;0;No;No;No
8989;13;12;1;5;14;26;28;18;16;29;38;33;0;32;35;58;47;46;50;53;63;71;66;64;73;0;No;No;No
8990;7;4;9;6;1;19;27;20;26;18;40;42;0;32;37;58;54;60;52;53;71;70;64;63;61;0;No;No;No
8991;13;9;3;5;2;16;22;23;24;27;31;38;0;33;40;51;59;54;47;58;69;66;61;73;74;0;No;No;No
8992;3;5;14;4;6;19;25;16;26;22;34;45;0;44;38;51;49;55;58;56;72;73;61;67;69;0;No;No;No
8993;4;9;1;12;6;16;23;18;26;25;34;33;0;44;38;48;53;56;46;51;71;73;65;66;67;0;No;No;No
8994;11;9;7;14;3;21;24;28;23;26;35;31;0;39;41;49;58;55;48;59;67;65;66;63;62;0;No;No;No
8995;6;11;4;14;7;24;17;30;22;27;42;41;0;34;31;57;56;50;51;58;69;72;67;64;63;0;No;No;No
8996;5;6;1;4;14;16;24;26;30;18;32;39;0;44;45;51;58;46;60;47;68;73;66;74;62;0;No;No;No
8997;3;8;1;2;15;20;18;30;26;27;35;32;0;44;37;54;55;57;51;59;70;69;64;65;71;0;No;No;No
8998;6;12;2;5;15;20;28;22;25;18;42;40;0;33;34;50;59;48;57;52;72;62;75;69;71;0;No;No;No
8999;7;12;3;6;13;17;19;28;30;22;31;38;0;44;37;48;54;56;59;58;74;62;63;73;65;0;No;No;No
9000;13;12;10;3;7;24;22;20;17;28;44;33;0;34;39;52;59;48;49;47;62;64;73;70;69;0;No;No;No
9001;14;12;13;9;3;30;24;25;21;23;36;39;0;32;38;58;50;49;57;56;63;69;71;64;74;0;No;No;No
9002;4;7;2;15;13;24;23;25;22;16;33;38;0;42;44;52;47;50;55;57;62;65;75;73;74;0;No;No;No
9003;2;14;12;1;15;22;28;29;21;17;32;43;0;38;42;47;51;56;46;58;70;71;67;61;74;0;No;No;No
9004;1;7;9;13;8;26;22;17;16;24;34;33;0;36;38;54;56;46;47;57;68;70;75;66;64;0;No;No;No
9005;1;10;14;4;15;28;26;24;21;25;31;37;0;36;34;55;47;49;52;46;72;64;73;74;68;0;No;No;No
9006;8;9;4;12;3;20;16;27;25;17;41;38;0;37;39;46;58;52;57;48;72;63;67;65;73;0;No;No;No
9007;12;6;14;3;9;18;29;26;23;20;38;32;0;36;39;58;55;49;56;47;74;70;68;72;73;0;No;No;No
9008;2;14;1;5;4;22;30;18;29;24;44;32;0;33;36;56;58;53;49;46;61;72;73;65;70;0;No;No;No
9009;5;8;6;15;12;20;18;24;21;16;40;39;0;34;41;52;48;57;46;56;74;64;73;71;62;0;No;No;No
9010;1;13;11;14;6;24;29;16;23;22;35;39;0;41;33;54;52;51;55;58;73;67;64;74;71;0;No;No;No
9011;7;5;14;3;8;26;22;24;30;27;36;31;0;35;45;53;48;49;59;60;66;65;74;70;73;0;No;No;No
9012;7;12;10;8;11;26;19;28;24;20;44;32;0;39;40;49;54;50;58;46;63;75;69;71;74;0;No;No;No
9013;13;3;9;4;14;16;21;18;23;25;37;40;0;32;42;57;50;54;59;48;73;61;72;63;68;0;No;No;No
9014;11;12;3;1;9;20;26;23;21;29;33;44;0;34;39;55;59;47;52;50;71;62;67;61;70;0;No;No;No
9015;1;15;9;14;7;24;18;22;26;17;37;35;0;44;31;52;55;53;48;46;68;70;74;61;72;0;No;No;No
9016;9;1;15;14;11;18;17;19;27;21;34;37;0;38;41;52;57;51;55;46;65;67;71;66;62;0;No;No;No
9017;7;9;14;6;12;16;27;26;25;29;36;34;0;44;37;51;52;46;58;54;63;62;67;69;66;0;No;No;No
9018;10;11;13;7;14;24;23;18;28;26;43;31;0;44;36;60;53;51;52;48;61;63;62;67;73;0;No;No;No
9019;13;1;2;12;11;17;24;21;27;25;43;40;0;34;31;46;49;56;57;59;67;64;74;71;62;0;No;No;No
9020;8;11;2;4;7;26;22;19;20;25;32;39;0;38;44;57;60;49;48;52;72;71;62;69;67;0;No;No;No
9021;3;12;2;1;11;22;29;27;28;21;39;44;0;34;37;51;53;60;49;57;68;71;72;70;73;0;No;No;No
9022;2;3;4;11;14;29;18;22;30;21;36;34;0;43;44;47;52;54;46;57;64;63;66;61;71;0;No;No;No
9023;6;2;1;11;13;24;27;21;17;29;43;34;0;33;35;48;47;55;57;50;67;65;69;70;75;0;No;No;No
9024;1;14;5;13;4;27;20;30;26;28;36;40;0;39;45;51;59;57;55;53;65;67;61;62;68;0;No;No;No
9025;11;5;9;4;12;22;29;19;28;24;44;32;0;40;37;50;57;58;59;51;68;72;73;71;70;0;No;No;No
9026;4;7;10;11;5;25;27;30;29;28;42;40;0;35;41;60;51;49;55;48;71;74;72;64;69;0;No;No;No
9027;10;15;13;8;5;23;28;18;29;17;33;38;0;34;43;52;50;48;59;51;73;67;68;66;74;0;No;No;No
9028;9;6;5;14;13;24;20;29;18;26;40;34;0;41;39;47;57;59;52;48;66;67;64;68;62;0;No;No;No
9029;14;8;13;6;3;19;25;28;17;22;40;42;0;38;39;53;55;52;47;57;64;61;73;69;75;0;No;No;No
9030;8;6;15;12;10;21;18;29;30;23;31;42;0;32;45;55;52;59;54;53;61;64;71;72;67;0;No;No;No
9031;1;4;14;6;11;17;19;18;26;21;36;45;0;38;31;57;58;52;50;47;63;62;69;70;61;0;No;No;No
9032;15;13;14;7;11;19;16;17;30;24;33;36;0;35;32;56;55;57;46;54;69;63;62;67;71;0;No;No;No
9033;10;11;6;7;4;26;22;16;28;29;37;39;0;40;43;46;59;58;49;50;68;71;72;62;63;0;No;No;No
9034;10;9;12;4;8;18;28;29;19;26;33;39;0;37;36;58;46;48;49;53;72;61;62;70;67;0;No;No;No
9035;3;2;7;12;6;28;19;21;20;18;42;36;0;38;32;53;50;47;56;46;68;64;66;71;67;0;No;No;No
9036;2;13;1;14;5;20;25;21;19;27;40;43;0;38;37;57;52;47;48;59;75;70;67;72;61;0;No;No;No
9037;5;9;7;6;14;16;30;21;24;20;36;32;0;42;38;50;49;52;59;56;68;71;67;74;66;0;No;No;No
9038;15;8;6;9;11;22;28;16;21;27;40;33;0;35;39;52;59;50;56;54;75;70;69;66;67;0;No;No;No
9039;3;7;1;13;9;18;16;22;29;17;41;31;0;34;42;49;52;47;53;55;64;68;70;67;66;0;No;No;No
9040;7;1;14;5;12;27;20;21;28;18;32;33;0;41;42;49;57;50;51;46;64;62;63;67;74;0;No;No;No
9041;4;3;10;9;13;20;28;29;17;19;36;40;0;38;42;46;49;48;50;59;63;65;72;62;64;0;No;No;No
9042;14;5;10;4;13;19;24;25;29;22;37;31;0;41;33;47;58;57;46;60;70;63;69;61;62;0;No;No;No
9043;7;4;3;5;14;28;20;17;25;26;34;32;0;37;36;56;57;54;58;59;74;66;63;68;62;0;No;No;No
9044;4;5;14;7;3;22;19;17;29;27;37;40;0;42;31;58;46;51;47;59;68;66;64;69;61;0;No;No;No
9045;12;2;8;4;9;16;19;21;24;25;39;41;0;34;43;47;53;59;56;50;69;64;67;61;65;0;No;No;No
9046;6;10;13;9;4;30;27;19;29;21;38;36;0;34;35;50;55;57;60;48;67;68;62;70;74;0;No;No;No
9047;6;4;15;10;1;21;18;30;23;24;38;35;0;32;42;48;59;60;57;52;61;62;64;73;71;0;No;No;No
9048;9;8;7;12;14;20;28;19;17;27;38;34;0;31;37;53;55;49;59;47;61;62;63;67;75;0;No;No;No
9049;9;8;1;5;10;16;22;25;21;19;34;42;0;40;44;58;54;53;51;50;69;71;62;63;61;0;No;No;No
9050;9;4;6;8;13;27;23;16;17;19;37;40;0;33;36;46;58;47;48;51;61;63;68;73;62;0;No;No;No
9051;14;9;11;10;5;29;27;20;22;19;37;34;0;44;43;54;51;49;53;52;72;65;63;67;73;0;No;No;No
9052;14;6;9;8;12;28;20;26;18;23;36;41;0;33;32;56;48;59;55;47;70;69;71;68;65;0;No;No;No
9053;12;1;10;3;4;27;21;30;16;26;40;41;0;31;38;46;59;57;51;54;63;64;69;71;61;0;No;No;No
9054;7;15;4;10;6;26;18;28;16;24;34;33;0;32;45;57;58;52;50;51;69;62;74;71;67;0;No;No;No
9055;7;4;12;8;9;27;29;26;17;23;42;45;0;38;39;47;58;52;56;53;63;73;68;65;70;0;No;No;No
9056;7;14;12;9;8;25;29;24;23;16;37;43;0;42;31;57;50;49;59;51;72;74;62;66;61;0;No;No;No
9057;12;10;13;7;4;25;22;19;24;20;31;35;0;37;40;46;52;50;58;60;65;70;75;74;62;0;No;No;No
9058;11;12;14;3;2;25;20;18;19;28;32;35;0;38;37;56;55;50;60;46;70;71;72;69;68;0;No;No;No
9059;12;3;11;4;5;18;17;28;20;22;43;40;0;42;33;55;59;52;56;47;68;67;66;70;73;0;No;No;No
9060;5;7;14;2;11;24;18;19;29;23;41;33;0;44;35;57;51;53;48;52;67;65;68;64;75;0;No;No;No
9061;13;1;5;11;2;22;18;16;26;20;34;37;0;31;36;54;49;46;55;53;72;65;71;68;70;0;No;No;No
9062;4;6;5;8;12;28;23;16;18;20;44;36;0;35;34;51;50;59;48;47;64;72;69;66;70;0;No;No;No
9063;5;8;4;13;7;18;16;23;20;22;36;38;0;34;42;53;47;56;48;49;72;64;65;75;71;0;No;No;No
9064;12;4;11;7;15;21;28;23;20;29;43;35;0;40;38;49;51;46;60;58;65;63;74;62;66;0;No;No;No
9065;8;2;11;10;12;25;28;19;21;27;37;44;0;42;41;57;56;54;59;49;62;68;72;66;63;0;No;No;No
9066;9;4;11;6;7;24;27;18;30;19;43;38;0;45;34;53;47;54;50;46;71;68;61;72;63;0;No;No;No
9067;10;2;9;8;12;26;16;23;29;28;42;45;0;32;43;60;58;53;56;46;67;73;69;74;72;0;No;No;No
9068;3;13;15;7;8;17;18;21;22;27;31;34;0;44;35;53;59;47;58;50;70;72;62;74;75;0;No;No;No
9069;5;7;6;10;14;23;24;29;19;18;36;34;0;31;43;48;52;59;47;58;67;68;63;65;72;0;No;No;No
9070;2;14;12;13;10;23;20;16;28;21;40;35;0;34;39;52;59;57;46;50;66;73;67;74;69;0;No;No;No
9071;7;5;3;8;11;29;25;28;23;17;41;31;0;34;40;60;59;50;46;47;69;64;73;68;70;0;No;No;No
9072;5;6;13;2;11;18;29;16;20;25;36;32;0;39;37;59;58;50;51;52;62;65;72;66;67;0;No;No;No
9073;7;13;10;1;12;17;28;25;22;26;32;41;0;40;36;56;59;48;58;50;62;71;61;63;67;0;No;No;No
9074;4;5;10;13;14;19;29;18;27;20;43;37;0;40;35;53;47;54;50;60;74;64;67;63;73;0;No;No;No
9075;15;12;11;14;13;23;24;30;22;18;35;43;0;33;37;49;50;54;55;58;63;67;62;68;72;0;No;No;No
9076;9;6;13;7;15;23;25;28;19;29;45;44;0;41;40;51;60;47;49;53;73;74;72;62;64;0;No;No;No
9077;2;3;11;14;13;20;28;23;30;29;37;34;0;39;40;46;55;48;47;51;69;67;63;74;61;0;No;No;No
9078;4;13;6;5;14;19;29;27;21;23;41;44;0;38;42;50;58;51;55;48;73;66;63;74;61;0;No;No;No
9079;1;10;3;4;8;29;19;17;18;25;32;39;0;35;31;49;59;53;50;46;65;71;62;64;67;0;No;No;No
9080;12;4;10;3;13;21;30;23;25;20;32;31;0;44;36;51;55;52;47;60;72;66;67;74;70;0;No;No;No
9081;3;12;15;5;4;25;24;27;16;29;41;37;0;39;42;57;48;55;54;59;75;66;64;74;63;0;No;No;No
9082;4;10;9;11;5;27;23;29;26;22;39;31;0;40;34;59;49;53;57;55;62;61;67;63;65;0;No;No;No
9083;3;12;13;7;10;16;20;30;27;17;31;36;0;35;44;50;55;56;48;51;74;63;71;70;68;0;No;No;No
9084;9;14;10;5;8;25;19;20;18;28;36;31;0;37;39;51;49;47;58;59;68;72;73;62;65;0;No;No;No
9085;2;8;6;5;15;22;30;25;26;27;34;42;0;45;35;53;60;55;50;56;64;71;69;74;62;0;No;No;No
9086;10;4;12;8;11;29;16;19;26;30;33;43;0;36;38;57;47;49;46;48;68;66;75;69;65;0;No;No;No
9087;9;11;4;10;12;28;22;26;19;20;36;32;0;44;38;46;50;58;53;51;65;67;68;70;66;0;No;No;No
9088;5;10;8;6;11;24;20;23;17;29;37;38;0;39;41;56;47;59;53;50;69;66;72;70;61;0;No;No;No
9089;1;8;12;3;15;28;25;23;29;24;40;35;0;38;31;51;50;46;49;58;62;65;64;61;70;0;No;No;No
9090;2;1;12;5;7;17;19;18;28;20;43;42;0;37;45;58;57;55;50;56;67;72;75;63;66;0;No;No;No
9091;6;15;9;13;2;24;26;25;16;27;40;39;0;38;33;50;48;52;54;58;67;64;70;68;66;0;No;No;No
9092;8;14;5;3;10;27;24;25;29;18;33;37;0;36;38;59;47;46;52;48;74;64;66;72;70;0;No;No;No
9093;6;13;9;14;3;21;18;24;17;19;37;36;0;35;41;58;54;56;48;50;70;62;64;72;67;0;No;No;No
9094;13;3;2;14;9;28;24;22;26;16;35;44;0;32;41;58;59;54;49;46;65;72;71;70;74;0;No;No;No
9095;1;2;9;10;15;18;23;25;27;17;34;44;0;37;41;53;48;55;52;59;74;69;62;61;75;0;No;No;No
9096;12;6;2;4;8;19;21;26;29;18;44;41;0;36;38;50;46;49;59;51;72;61;73;74;66;0;No;No;No
9097;1;4;13;11;2;21;23;22;24;18;32;44;0;33;43;55;46;49;59;53;72;63;73;71;69;0;No;No;No
9098;9;13;3;4;12;29;20;27;19;21;34;36;0;37;43;55;57;59;53;47;67;66;69;64;73;0;No;No;No
9099;10;8;13;3;6;30;29;25;17;16;36;39;0;32;38;54;57;51;52;56;63;69;72;73;67;0;No;No;No
9100;11;10;2;14;5;21;27;29;25;20;34;37;0;43;33;49;53;47;50;55;70;71;75;69;63;0;No;No;No
9101;13;11;1;3;4;17;25;18;22;26;35;38;0;36;45;57;51;58;50;46;64;66;70;62;69;0;No;No;No
9102;8;10;4;6;3;29;28;21;26;23;41;40;0;39;34;47;50;56;59;55;72;71;61;63;67;0;No;No;No
9103;11;5;2;7;4;19;25;21;24;28;39;44;0;36;31;46;58;49;53;50;65;67;63;66;71;0;No;No;No
