numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
8501;2;1;13;14;5;23;22;26;24;28;43;38;0;33;42;60;47;50;49;57;68;62;69;64;66;0;No;No;No
8502;14;4;3;5;7;29;26;17;19;18;31;44;0;41;39;59;50;52;51;56;74;64;75;61;70;0;No;No;No
8503;3;10;12;7;1;18;25;27;17;23;36;33;0;31;35;59;54;55;52;48;71;72;62;74;64;0;No;No;No
8504;4;7;10;13;5;17;26;29;24;20;36;37;0;38;40;48;54;53;47;56;68;66;63;62;61;0;No;No;No
8505;10;1;8;7;5;21;29;23;18;24;32;31;0;35;37;50;51;49;46;53;70;63;68;69;66;0;No;No;No
8506;11;7;13;8;10;26;23;25;16;27;31;40;0;38;34;58;60;46;53;48;65;75;66;73;74;0;No;No;No
8507;2;13;14;6;3;28;26;16;27;25;32;38;0;34;33;54;46;52;55;51;65;63;62;64;71;0;No;No;No
8508;9;3;11;6;4;25;26;30;27;19;32;34;0;31;40;46;52;57;48;56;61;74;65;68;70;0;No;No;No
8509;10;6;5;11;12;19;24;17;30;20;32;37;0;44;41;47;55;59;58;50;64;61;66;71;62;0;No;No;No
8510;3;13;8;2;5;16;18;17;20;28;34;39;0;33;40;50;57;48;58;55;64;63;61;71;72;0;No;No;No
8511;1;6;7;14;15;20;22;26;18;17;38;43;0;36;39;47;53;50;54;58;72;73;71;69;62;0;No;No;No
8512;2;11;10;9;15;20;23;16;28;29;43;44;0;42;38;47;46;50;55;56;71;74;72;73;66;0;No;No;No
8513;2;13;1;4;8;22;26;20;21;29;35;43;0;44;39;48;57;51;47;54;64;69;74;61;73;0;No;No;No
8514;13;3;11;5;12;21;16;17;25;20;36;38;0;42;34;55;49;48;57;54;67;71;63;68;65;0;No;No;No
8515;1;2;7;11;12;21;20;18;29;16;44;38;0;43;37;48;57;55;54;53;62;68;70;67;66;0;No;No;No
8516;3;13;15;11;1;16;28;25;27;18;44;41;0;38;42;46;59;50;49;52;63;71;64;61;62;0;No;No;No
8517;7;8;11;12;3;25;21;28;26;18;41;43;0;45;40;59;49;60;55;51;74;68;71;66;67;0;No;No;No
8518;7;13;14;9;5;19;28;17;23;24;39;38;0;32;41;60;54;57;50;47;71;74;70;61;69;0;No;No;No
8519;7;2;9;13;14;30;17;25;16;29;37;38;0;39;43;50;55;47;49;57;71;65;73;72;63;0;No;No;No
8520;13;10;15;2;8;19;25;22;21;27;38;37;0;31;42;55;57;53;60;54;62;66;65;69;70;0;No;No;No
8521;6;4;9;2;12;22;19;24;17;16;35;43;0;36;41;47;54;46;49;58;70;68;73;62;72;0;No;No;No
8522;2;3;9;6;1;28;18;21;24;23;45;36;0;33;35;53;51;46;52;49;73;63;71;74;64;0;No;No;No
8523;6;11;3;9;13;24;20;17;23;28;31;36;0;33;41;60;50;58;47;51;63;68;70;73;65;0;No;No;No
8524;13;2;4;12;10;20;29;23;19;28;38;34;0;41;37;53;49;58;57;59;72;64;69;63;74;0;No;No;No
8525;12;11;1;5;13;23;24;22;29;26;41;34;0;35;36;48;47;46;53;55;63;72;65;70;67;0;No;No;No
8526;5;12;11;9;10;16;18;26;30;29;43;35;0;33;36;52;54;51;48;49;62;68;61;72;66;0;No;No;No
8527;7;3;12;15;4;19;18;28;24;17;34;31;0;33;39;52;57;46;51;56;63;69;73;65;70;0;No;No;No
8528;8;5;11;7;4;28;29;22;26;20;43;31;0;44;37;47;55;53;49;56;61;64;66;68;71;0;No;No;No
8529;11;5;15;10;9;20;26;29;30;25;39;33;0;41;37;53;46;56;51;57;68;71;69;74;72;0;No;No;No
8530;10;7;1;6;14;25;21;26;24;17;32;31;0;42;39;59;60;53;49;55;71;62;70;61;72;0;No;No;No
8531;14;4;13;7;11;24;16;29;28;30;41;31;0;44;36;46;48;52;47;58;65;62;64;73;74;0;No;No;No
8532;5;3;14;10;12;23;28;20;21;26;34;41;0;42;31;51;49;53;46;52;74;64;73;68;72;0;No;No;No
8533;14;3;12;4;2;24;19;16;23;18;43;34;0;44;40;59;57;50;49;58;66;67;72;68;70;0;No;No;No
8534;10;5;13;8;4;27;26;18;23;30;33;39;0;34;31;53;51;55;48;59;64;73;71;63;70;0;No;No;No
8535;1;13;8;9;14;29;26;27;19;20;33;38;0;34;32;48;56;46;51;58;68;66;69;73;61;0;No;No;No
8536;12;8;2;3;10;29;26;28;21;18;36;34;0;33;37;46;51;50;59;53;75;65;68;67;64;0;No;No;No
8537;12;11;7;5;8;29;18;26;16;24;37;33;0;35;34;58;57;59;56;54;64;72;69;65;68;0;No;No;No
8538;12;13;4;5;8;25;22;20;27;19;40;43;0;37;44;46;53;56;51;55;64;72;69;71;74;0;No;No;No
8539;7;8;14;13;11;24;18;25;19;26;41;39;0;37;40;58;52;59;60;47;68;69;73;62;61;0;No;No;No
8540;1;9;11;10;13;25;30;16;23;24;34;38;0;44;42;52;59;46;53;55;64;73;70;61;72;0;No;No;No
8541;4;14;15;10;11;17;27;29;18;28;37;32;0;41;38;57;54;46;51;48;63;66;70;67;74;0;No;No;No
8542;15;12;1;14;4;17;27;28;20;24;41;31;0;33;37;46;56;52;57;54;75;68;66;70;73;0;No;No;No
8543;10;8;1;2;13;25;20;22;16;19;32;41;0;38;34;55;47;60;58;54;72;74;61;66;73;0;No;No;No
8544;14;1;7;10;5;25;28;24;29;18;38;34;0;40;31;47;57;60;48;50;71;63;68;75;72;0;No;No;No
8545;11;8;5;13;10;24;18;19;30;22;32;40;0;36;38;51;55;56;46;58;69;67;75;72;68;0;No;No;No
8546;13;2;3;14;4;22;19;17;16;21;39;35;0;34;32;56;50;48;46;60;65;74;70;64;63;0;No;No;No
8547;13;11;9;12;6;17;16;25;20;28;39;42;0;35;31;50;53;51;46;47;72;65;64;71;61;0;No;No;No
8548;7;3;1;6;9;20;21;30;26;23;33;43;0;34;38;56;46;58;53;49;74;70;71;75;73;0;No;No;No
8549;8;14;2;7;11;20;23;22;21;25;39;34;0;40;31;57;55;53;52;49;75;61;73;71;69;0;No;No;No
8550;15;10;8;11;6;19;21;16;27;18;39;35;0;34;33;54;58;53;60;46;72;67;70;73;66;0;No;No;No
8551;12;5;7;6;13;17;30;27;19;23;34;39;0;32;44;55;58;52;54;50;71;73;70;74;67;0;No;No;No
8552;13;3;11;1;6;16;23;30;17;21;33;32;0;31;34;59;57;55;49;54;71;62;64;67;70;0;No;No;No
8553;11;12;10;6;2;19;21;17;28;23;33;39;0;35;32;47;46;51;52;56;65;68;75;70;71;0;No;No;No
8554;2;7;14;8;11;23;29;19;26;16;45;37;0;34;43;47;58;56;53;46;71;75;65;67;66;0;No;No;No
8555;13;8;6;2;3;17;21;19;16;24;35;39;0;36;43;57;53;58;52;56;61;64;69;67;71;0;No;No;No
8556;1;9;4;12;5;29;30;17;26;19;32;40;0;43;37;60;59;56;49;54;72;73;66;71;65;0;No;No;No
8557;8;12;9;5;1;26;22;19;21;23;32;31;0;43;42;57;60;55;52;51;74;62;72;67;69;0;No;No;No
8558;1;14;4;12;3;27;17;20;25;30;32;36;0;35;34;46;49;58;48;59;66;68;73;71;74;0;No;No;No
8559;9;13;6;7;15;17;26;20;21;24;34;39;0;43;32;55;57;51;50;47;61;72;63;67;66;0;No;No;No
8560;12;2;7;15;6;19;21;27;24;17;44;32;0;39;42;52;46;54;57;56;61;65;73;64;66;0;No;No;No
8561;3;2;15;11;9;21;26;19;23;25;36;32;0;42;33;47;54;57;60;46;66;74;69;67;65;0;No;No;No
8562;3;7;10;8;14;28;29;18;26;23;44;41;0;43;35;56;49;48;57;55;73;72;61;75;74;0;No;No;No
8563;11;14;2;4;5;16;29;22;17;25;35;37;0;44;34;48;52;57;50;46;67;64;62;73;61;0;No;No;No
8564;6;10;1;12;11;16;25;27;24;17;36;41;0;33;40;46;53;48;60;59;69;74;66;61;67;0;No;No;No
8565;3;6;14;9;4;25;28;18;23;20;43;39;0;36;37;49;54;47;48;52;65;61;69;72;64;0;No;No;No
8566;9;12;10;2;15;24;29;21;27;20;45;35;0;41;32;59;47;57;58;51;64;71;63;74;70;0;No;No;No
8567;12;14;10;7;15;23;16;28;26;18;33;41;0;32;42;52;56;55;53;50;68;73;67;69;75;0;No;No;No
8568;14;4;5;12;3;28;21;19;20;23;44;39;0;42;32;56;59;47;54;53;73;68;74;63;67;0;No;No;No
8569;7;3;10;11;8;27;25;20;29;24;32;45;0;34;41;49;52;53;48;55;65;72;63;68;62;0;No;No;No
8570;6;1;14;7;13;18;20;23;29;27;37;35;0;36;31;60;57;58;55;48;64;61;71;63;69;0;No;No;No
8571;10;9;4;14;8;22;27;28;26;29;40;31;0;34;37;54;52;57;60;59;69;74;63;66;75;0;No;No;No
8572;1;11;4;5;9;28;29;25;22;26;36;41;0;33;40;48;51;59;54;58;74;64;71;65;70;0;No;No;No
8573;10;13;5;14;11;29;26;25;28;20;39;45;0;38;41;52;53;48;51;49;68;64;66;62;70;0;No;No;No
8574;4;3;6;7;11;17;24;29;26;30;44;38;0;32;42;50;53;55;60;48;69;63;68;74;64;0;No;No;No
8575;14;8;3;1;11;20;23;26;27;17;39;31;0;43;33;55;49;48;46;51;66;73;72;63;70;0;No;No;No
8576;4;2;11;7;8;23;17;25;19;27;34;36;0;31;44;52;55;54;49;58;69;62;66;75;68;0;No;No;No
8577;11;4;5;8;13;21;25;26;27;28;37;44;0;33;39;46;55;54;56;48;64;73;72;66;74;0;No;No;No
8578;14;7;1;13;11;16;29;17;30;23;32;37;0;31;33;59;55;52;57;50;74;64;68;71;66;0;No;No;No
8579;6;12;7;13;4;24;27;29;28;18;44;39;0;42;32;55;52;51;57;47;73;68;61;66;74;0;No;No;No
8580;14;10;2;11;8;24;30;22;19;28;32;42;0;31;33;53;57;58;55;51;68;66;70;62;71;0;No;No;No
8581;4;7;9;11;5;18;29;27;20;23;40;36;0;34;44;46;52;58;56;48;62;66;68;61;65;0;No;No;No
8582;3;7;6;5;13;29;22;17;19;20;45;35;0;37;36;54;50;48;46;52;71;63;68;64;70;0;No;No;No
8583;5;1;11;4;3;20;17;23;26;29;40;44;0;32;42;48;49;52;54;51;70;71;73;61;62;0;No;No;No
8584;7;14;15;9;13;19;20;17;26;21;33;38;0;31;45;49;46;47;59;55;67;65;71;61;70;0;No;No;No
8585;10;6;13;7;15;28;22;20;30;17;38;34;0;44;37;58;54;49;50;53;70;69;65;63;67;0;No;No;No
8586;10;1;14;4;2;19;20;26;27;22;37;43;0;33;36;54;50;48;46;59;67;68;75;69;74;0;No;No;No
8587;13;9;11;1;6;23;25;26;28;27;44;41;0;38;35;55;59;51;50;56;66;64;73;71;67;0;No;No;No
8588;2;15;3;5;13;23;26;28;27;20;39;36;0;33;31;52;57;58;54;50;72;65;62;69;70;0;No;No;No
8589;7;5;15;2;10;22;18;19;29;27;43;41;0;34;39;49;53;47;58;60;63;73;66;69;64;0;No;No;No
8590;5;4;2;9;1;21;20;29;28;24;31;36;0;37;33;57;47;51;58;54;69;63;67;74;71;0;No;No;No
8591;1;12;15;14;5;27;19;26;23;16;33;35;0;45;43;56;54;57;47;51;69;67;73;71;74;0;No;No;No
8592;12;1;8;2;11;28;19;27;29;25;44;45;0;38;37;59;48;49;53;50;65;70;67;69;63;0;No;No;No
8593;7;3;9;10;6;24;22;17;18;25;36;43;0;39;34;48;51;60;47;54;63;72;70;69;65;0;No;No;No
8594;10;13;6;4;7;22;29;24;30;19;39;37;0;40;32;53;51;48;58;56;74;73;68;62;61;0;No;No;No
8595;2;9;8;3;10;25;19;23;28;16;39;45;0;40;38;53;48;49;59;56;70;71;61;62;68;0;No;No;No
8596;11;13;3;10;8;20;26;23;25;16;40;43;0;37;42;54;48;51;55;52;64;68;71;74;72;0;No;No;No
8597;10;13;8;1;2;24;22;21;17;28;44;43;0;45;41;57;56;50;58;55;71;67;72;69;70;0;No;No;No
8598;12;10;4;1;7;16;28;25;19;30;35;43;0;34;41;60;48;47;53;56;71;68;72;64;63;0;No;No;No
8599;5;2;12;3;14;19;28;24;30;20;35;43;0;38;39;49;48;54;51;58;69;75;61;73;68;0;No;No;No
8600;4;8;1;14;11;29;22;17;24;30;34;33;0;37;40;54;55;49;59;53;70;72;71;69;73;0;No;No;No
8601;6;2;3;12;10;20;26;21;27;19;33;31;0;43;38;46;56;55;50;59;65;61;68;67;72;0;No;No;No
8602;2;4;7;10;3;20;22;18;23;24;34;38;0;45;35;57;59;58;53;49;64;67;68;63;71;0;No;No;No
8603;7;4;14;6;2;21;23;24;22;28;41;35;0;32;45;56;58;48;54;49;74;75;68;70;71;0;No;No;No
8604;9;7;13;1;2;23;24;27;25;18;38;40;0;42;33;46;58;56;57;47;73;65;68;64;72;0;No;No;No
8605;12;14;8;6;10;24;27;22;23;19;39;42;0;38;34;59;56;50;52;58;66;72;61;65;71;0;No;No;No
8606;12;6;7;1;8;18;26;17;20;19;36;34;0;35;40;53;51;57;48;50;69;64;71;65;73;0;No;No;No
8607;12;1;9;10;4;18;28;27;25;23;32;31;0;45;33;53;46;60;54;52;70;64;68;72;62;0;No;No;No
8608;7;9;11;3;10;17;16;19;28;25;36;31;0;40;38;52;60;47;46;51;75;67;61;66;71;0;No;No;No
8609;9;3;11;6;15;17;29;19;26;18;44;34;0;36;39;57;49;56;54;50;72;68;61;62;67;0;No;No;No
8610;12;6;5;7;8;27;21;23;22;29;33;31;0;32;41;53;47;59;50;57;65;61;75;72;69;0;No;No;No
8611;12;3;4;5;6;16;23;21;26;25;35;32;0;40;31;50;58;48;60;59;61;74;70;66;62;0;No;No;No
8612;3;4;6;10;5;25;16;26;29;22;43;33;0;41;42;57;56;51;50;59;70;73;71;67;65;0;No;No;No
8613;7;1;9;11;13;25;16;23;22;24;44;42;0;41;32;50;57;60;51;49;61;70;63;68;69;0;No;No;No
8614;9;11;4;8;13;24;17;25;20;26;44;37;0;35;38;48;53;58;52;46;68;62;67;73;64;0;No;No;No
8615;4;2;8;10;5;24;28;30;18;22;34;31;0;35;41;51;52;46;55;56;63;65;64;75;71;0;No;No;No
8616;1;12;11;2;6;23;30;22;18;25;42;33;0;36;43;57;48;59;47;50;70;67;72;62;73;0;No;No;No
8617;5;12;10;7;15;28;17;24;25;18;31;43;0;44;34;60;58;56;48;51;63;65;69;74;70;0;No;No;No
8618;8;11;7;4;13;21;20;25;19;22;40;43;0;31;44;51;49;50;46;56;69;64;63;61;72;0;No;No;No
8619;3;11;1;5;14;21;26;17;28;19;36;39;0;44;31;51;47;56;53;49;74;66;64;69;68;0;No;No;No
8620;12;10;15;5;11;25;22;20;23;24;44;43;0;41;40;48;49;53;46;52;64;70;71;68;67;0;No;No;No
8621;14;5;12;4;1;20;24;28;25;16;45;33;0;44;42;53;49;48;46;60;70;68;62;73;63;0;No;No;No
8622;10;5;9;14;15;18;21;24;23;25;35;41;0;39;44;53;46;58;52;48;67;64;68;72;75;0;No;No;No
8623;12;3;2;10;13;26;21;19;16;18;37;43;0;40;32;56;59;51;49;46;72;67;68;71;70;0;No;No;No
8624;14;10;6;4;1;23;28;20;17;29;44;40;0;32;31;53;52;51;46;59;72;69;64;61;67;0;No;No;No
8625;3;10;12;5;11;27;24;26;16;20;34;32;0;42;37;48;55;52;53;54;64;75;70;71;66;0;No;No;No
8626;4;8;7;3;11;27;17;16;25;18;37;34;0;33;31;56;53;47;51;60;72;70;66;71;62;0;No;No;No
8627;11;1;5;6;12;21;28;30;26;27;44;32;0;39;43;57;59;51;46;55;72;63;62;64;65;0;No;No;No
8628;12;11;1;14;10;16;28;23;18;19;31;43;0;41;40;47;56;53;52;50;70;65;61;62;72;0;No;No;No
8629;11;5;6;13;9;23;17;30;19;18;41;34;0;37;32;54;50;57;56;47;67;66;72;74;70;0;No;No;No
8630;6;10;11;1;3;17;21;27;25;29;42;31;0;37;36;48;52;50;47;59;62;63;67;64;61;0;No;No;No
8631;10;7;3;9;12;28;24;29;30;23;45;39;0;33;40;56;47;53;60;59;61;71;62;73;69;0;No;No;No
8632;9;1;13;11;4;16;18;27;28;24;39;45;0;38;33;46;51;54;57;56;73;65;66;72;64;0;No;No;No
8633;7;4;9;14;11;16;21;20;23;22;42;36;0;41;38;57;50;52;55;48;69;70;67;72;66;0;No;No;No
8634;6;13;14;3;2;21;20;19;18;28;41;36;0;42;37;55;53;58;60;49;62;70;67;73;68;0;No;No;No
8635;5;10;3;12;14;29;23;18;28;19;42;37;0;40;31;58;60;53;57;55;61;66;73;70;64;0;No;No;No
8636;1;7;12;2;4;16;19;28;20;18;36;43;0;45;37;55;57;50;59;48;65;68;75;62;67;0;No;No;No
8637;6;14;3;7;9;25;22;21;19;28;37;32;0;31;36;53;52;47;48;59;71;61;63;69;70;0;No;No;No
8638;7;4;11;12;15;16;29;26;22;24;37;33;0;42;39;50;56;47;48;53;71;68;67;61;63;0;No;No;No
8639;1;11;14;12;4;26;17;21;29;25;32;40;0;42;33;57;59;51;48;56;64;63;65;71;62;0;No;No;No
8640;7;3;13;2;12;17;25;26;28;30;44;40;0;33;35;52;46;57;50;59;70;74;67;62;66;0;No;No;No
8641;3;4;11;13;7;19;18;24;27;20;37;43;0;41;35;59;53;58;49;56;71;72;69;67;61;0;No;No;No
8642;12;5;2;4;1;21;25;18;19;23;32;36;0;42;44;48;49;51;52;53;74;68;72;65;64;0;No;No;No
8643;9;14;11;10;15;28;18;20;24;16;34;43;0;37;38;51;56;53;48;54;61;68;62;65;73;0;No;No;No
8644;3;6;5;13;11;20;18;23;16;27;39;33;0;43;32;57;54;52;46;50;71;69;61;74;63;0;No;No;No
8645;11;4;5;12;10;20;22;21;17;28;38;37;0;44;43;60;53;47;59;49;69;61;72;73;70;0;No;No;No
8646;14;5;9;13;1;18;26;16;20;27;42;32;0;35;38;60;50;52;58;57;75;70;63;62;68;0;No;No;No
8647;3;12;8;6;13;20;26;17;19;29;42;45;0;36;44;54;50;51;46;48;62;64;61;74;71;0;No;No;No
8648;8;2;15;6;5;22;25;19;23;27;44;33;0;40;31;58;57;53;47;48;65;68;62;64;61;0;No;No;No
8649;5;6;2;4;7;20;30;29;24;25;40;41;0;39;38;49;57;54;56;47;71;61;63;62;64;0;No;No;No
8650;1;4;3;9;5;25;22;24;21;20;39;38;0;33;35;49;51;55;46;47;66;67;68;62;63;0;No;No;No
8651;14;12;8;2;7;18;26;27;17;21;43;33;0;34;40;52;46;48;49;51;64;71;65;61;73;0;No;No;No
8652;9;13;12;8;3;28;23;22;30;21;37;43;0;39;38;54;60;58;47;52;66;70;61;63;75;0;No;No;No
8653;6;12;3;13;11;20;21;19;18;28;43;35;0;33;34;58;57;56;47;48;63;71;74;70;66;0;No;No;No
8654;14;1;7;10;15;16;23;29;19;27;43;41;0;39;34;60;50;53;57;48;63;72;69;61;70;0;No;No;No
8655;13;7;8;9;14;25;27;19;16;23;44;40;0;37;35;50;58;51;54;57;61;73;69;72;63;0;No;No;No
8656;3;11;14;10;6;19;26;29;24;16;36;40;0;41;44;55;51;50;57;56;64;68;70;63;65;0;No;No;No
8657;13;2;3;4;9;18;22;20;29;27;31;40;0;41;34;56;59;54;57;47;74;71;69;73;64;0;No;No;No
8658;13;9;2;6;14;21;30;25;28;18;41;37;0;44;35;54;55;57;59;50;65;73;72;70;66;0;No;No;No
8659;4;7;14;15;11;20;24;19;28;29;32;44;0;39;43;48;49;53;55;52;75;65;71;70;72;0;No;No;No
8660;14;6;4;2;7;26;17;16;21;18;38;40;0;44;32;57;50;53;48;56;62;69;67;75;61;0;No;No;No
8661;14;11;6;7;13;18;17;20;21;27;33;41;0;31;43;59;47;55;58;57;70;72;71;67;64;0;No;No;No
8662;5;4;10;2;3;23;19;22;25;21;41;35;0;31;40;46;57;53;54;51;74;70;65;63;67;0;No;No;No
8663;12;10;13;9;3;20;26;28;16;22;34;40;0;41;44;46;47;52;55;54;64;74;63;62;68;0;No;No;No
8664;8;13;6;2;1;16;29;22;24;20;37;42;0;44;34;56;46;47;50;60;70;68;67;61;71;0;No;No;No
8665;5;11;13;2;6;18;17;21;28;29;39;37;0;42;34;54;59;47;53;49;65;66;70;74;67;0;No;No;No
8666;7;15;12;1;3;24;23;16;27;26;39;32;0;40;38;59;56;47;60;55;63;67;65;71;68;0;No;No;No
8667;9;7;10;14;1;18;28;25;17;27;41;42;0;38;43;54;57;60;48;49;71;75;74;68;73;0;No;No;No
8668;10;13;14;6;1;25;19;27;17;29;31;45;0;38;42;52;46;53;58;50;65;63;66;68;75;0;No;No;No
8669;13;8;7;5;15;20;25;22;18;17;32;41;0;45;35;50;53;48;49;46;65;67;68;70;69;0;No;No;No
8670;3;15;5;9;10;16;18;17;20;24;41;34;0;38;42;46;56;48;59;53;74;62;71;73;67;0;No;No;No
8671;7;13;5;6;4;23;26;21;20;24;32;34;0;44;38;56;53;50;47;59;74;66;71;64;70;0;No;No;No
8672;4;7;10;14;6;29;27;28;22;19;36;35;0;38;43;46;54;49;56;47;74;71;63;64;65;0;No;No;No
8673;12;15;11;1;14;27;22;17;24;29;32;40;0;41;38;59;49;56;52;51;65;68;67;63;61;0;No;No;No
8674;14;13;7;10;8;27;29;16;17;25;38;36;0;33;41;52;58;47;50;59;63;62;65;72;64;0;No;No;No
8675;10;6;1;5;13;25;20;21;29;27;43;41;0;34;40;49;48;56;58;59;62;74;63;73;64;0;No;No;No
8676;7;1;13;2;9;30;28;26;20;22;39;33;0;38;36;53;51;59;52;56;63;64;72;73;70;0;No;No;No
8677;13;14;6;2;8;23;29;21;17;16;32;36;0;37;39;48;54;56;58;55;64;71;66;73;63;0;No;No;No
8678;7;12;1;2;14;24;23;17;29;25;32;40;0;42;31;47;57;58;59;50;74;72;68;70;61;0;No;No;No
8679;9;8;5;10;4;30;23;25;24;27;33;44;0;43;32;48;53;59;55;47;67;62;63;68;72;0;No;No;No
8680;11;13;6;12;8;18;28;26;25;23;45;32;0;31;41;59;49;54;57;51;66;63;67;71;68;0;No;No;No
8681;6;8;4;5;2;17;16;26;30;18;35;34;0;44;39;56;48;57;47;59;70;73;72;65;63;0;No;No;No
8682;5;4;1;8;14;27;17;26;18;23;40;44;0;42;39;47;51;48;56;50;71;62;68;64;65;0;No;No;No
8683;4;6;11;8;9;28;21;20;23;24;44;43;0;40;35;50;51;60;53;57;71;64;70;67;73;0;No;No;No
8684;7;14;8;1;9;21;29;22;20;30;35;39;0;36;32;53;50;55;59;52;74;66;71;68;72;0;No;No;No
8685;13;7;10;8;12;27;17;18;24;29;32;44;0;40;42;57;50;59;47;58;65;73;62;72;69;0;No;No;No
8686;5;11;6;8;4;29;20;23;16;17;40;38;0;41;31;52;60;50;56;59;64;73;62;68;67;0;No;No;No
8687;10;4;14;9;11;27;17;19;26;21;34;41;0;37;35;56;48;47;59;58;71;68;67;73;61;0;No;No;No
8688;1;8;5;3;13;30;26;16;29;19;35;31;0;42;37;48;53;54;55;52;67;63;66;73;72;0;No;No;No
8689;9;4;7;10;14;16;30;20;19;25;32;42;0;35;33;57;59;53;51;55;69;73;74;64;68;0;No;No;No
8690;14;6;10;4;8;28;20;16;19;17;37;41;0;43;33;55;49;56;53;59;61;63;65;74;67;0;No;No;No
8691;9;8;15;5;13;17;19;29;24;27;31;32;0;40;38;59;55;58;52;46;67;63;69;74;70;0;No;No;No
8692;11;12;10;1;2;17;29;27;24;21;31;42;0;36;34;46;58;51;54;49;72;66;67;73;69;0;No;No;No
8693;14;10;12;9;5;17;24;27;29;18;44;33;0;45;38;46;55;51;49;60;72;64;74;68;70;0;No;No;No
8694;11;10;9;12;6;17;29;24;16;27;39;40;0;37;44;58;55;53;47;51;71;73;64;62;68;0;No;No;No
8695;4;10;8;12;7;23;29;19;25;27;45;31;0;37;36;56;54;52;46;50;73;69;72;63;65;0;No;No;No
8696;13;4;14;7;5;20;28;24;29;22;43;42;0;31;39;53;54;60;49;50;64;66;62;75;68;0;No;No;No
8697;6;12;3;4;14;26;30;29;25;17;31;37;0;39;38;55;48;58;54;50;62;66;69;72;73;0;No;No;No
8698;9;14;12;1;8;22;17;18;27;26;34;35;0;41;36;54;55;47;60;52;67;64;71;73;65;0;No;No;No
8699;13;15;3;5;6;21;29;20;18;27;45;35;0;33;34;51;54;58;48;56;61;62;67;74;73;0;No;No;No
8700;9;4;12;2;5;21;20;30;18;19;45;41;0;31;38;50;59;47;58;56;62;73;71;63;65;0;No;No;No
8701;14;1;10;3;11;22;20;18;28;17;32;41;0;34;42;55;50;53;59;49;67;71;68;64;61;0;No;No;No
8702;4;1;5;15;14;18;19;27;20;17;34;38;0;33;32;49;59;54;51;53;68;72;70;61;69;0;No;No;No
8703;6;8;14;13;12;21;18;16;27;26;33;31;0;41;36;54;53;49;52;58;61;68;64;67;74;0;No;No;No
8704;9;3;4;7;6;18;26;27;28;16;42;36;0;41;31;48;54;60;47;57;73;70;71;61;64;0;No;No;No
8705;10;7;4;6;9;28;17;24;21;19;34;32;0;36;31;57;47;54;58;48;70;73;66;64;62;0;No;No;No
8706;13;12;1;11;8;23;19;26;17;30;44;41;0;31;38;52;53;57;46;59;66;63;70;69;72;0;No;No;No
8707;1;14;4;3;11;16;28;21;29;19;41;43;0;45;39;50;58;54;56;48;73;61;72;64;70;0;No;No;No
8708;4;10;7;1;11;18;23;22;16;27;37;41;0;39;42;56;55;57;46;48;70;73;62;74;68;0;No;No;No
8709;2;8;12;9;5;19;20;16;17;23;37;32;0;36;41;56;58;52;60;46;74;68;73;65;61;0;No;No;No
8710;5;14;3;6;13;29;23;20;27;21;36;41;0;45;33;57;48;54;46;55;70;61;66;65;73;0;No;No;No
8711;6;12;5;1;4;22;25;20;16;30;43;37;0;44;42;57;53;51;47;52;68;63;65;73;71;0;No;No;No
8712;12;15;2;4;3;20;17;21;22;16;34;36;0;44;33;59;58;57;46;50;68;70;67;62;65;0;No;No;No
8713;2;6;5;1;10;25;22;21;27;18;39;38;0;32;44;57;48;49;46;58;74;70;63;71;69;0;No;No;No
8714;13;10;14;3;6;26;23;18;17;22;40;31;0;43;42;49;55;53;47;56;66;67;69;71;65;0;No;No;No
8715;3;15;12;2;4;24;22;28;20;29;33;39;0;40;34;60;48;46;55;59;73;62;67;65;70;0;No;No;No
8716;1;5;9;2;11;21;16;29;18;25;40;43;0;44;31;48;59;46;58;56;62;73;72;71;69;0;No;No;No
8717;7;1;4;12;15;18;20;17;25;24;44;32;0;42;35;49;50;52;53;46;69;61;71;68;66;0;No;No;No
8718;14;10;3;5;9;22;24;18;21;17;31;38;0;42;41;50;53;46;57;58;61;64;74;72;62;0;No;No;No
8719;10;1;3;12;13;16;22;27;18;25;34;37;0;42;31;56;49;55;59;54;72;71;67;61;66;0;No;No;No
8720;4;14;5;10;8;27;26;21;25;28;40;39;0;41;34;49;51;47;48;60;73;64;66;65;69;0;No;No;No
8721;6;4;13;3;1;17;29;24;30;23;38;33;0;43;35;47;50;56;52;51;74;66;62;61;73;0;No;No;No
8722;3;2;6;9;8;20;19;27;21;17;45;32;0;37;39;57;47;51;53;55;72;70;74;66;69;0;No;No;No
8723;5;7;6;4;11;22;29;23;16;25;38;36;0;40;44;53;56;46;59;58;75;67;62;66;73;0;No;No;No
8724;10;7;9;8;4;19;22;21;23;18;43;32;0;33;34;53;55;51;46;52;70;73;62;68;61;0;No;No;No
8725;14;13;4;12;1;18;25;24;27;30;41;37;0;43;32;48;54;51;46;56;66;75;70;71;65;0;No;No;No
8726;11;8;5;1;2;23;27;26;19;25;32;43;0;44;36;47;56;50;57;52;67;62;66;61;74;0;No;No;No
8727;4;9;11;6;12;19;22;18;26;24;32;33;0;44;43;49;47;54;51;48;73;75;61;74;63;0;No;No;No
